,Custom DQN,SARSA,SB3 DQN,SB3 PPO,SB3 A2C,SB3 QR_DQN,SB3 MASKABLE_PPO,SB3 RECURRENT_PPO,BTR C51,BTR IQN
2013-01-29 21:30:00+00:00,2.6727647100921956e-50,1.3877787807814457e-16,0.0,4.916250000000002,100.0,0.0,100.0,100.0,0.0,0.0
2013-01-29 22:00:00+00:00,2.967364920549937e-66,1.3877787807814457e-16,0.0,4.916250000000002,100.0,0.0,100.0,100.0,0.0,0.0
2013-01-29 22:30:00+00:00,3.2944368572595385e-82,1.3877787807814457e-16,0.0,4.916250000000002,100.0,0.0,100.0,100.0,0.0,0.0
2013-01-29 23:00:00+00:00,3.65755965210328e-98,1.5407439555097887e-32,0.0,4.916250000000002,100.0,0.0,100.0,100.0,0.0,0.0
2013-01-29 23:30:00+00:00,4.060706939705039e-114,1.5407439555097887e-32,0.0,4.916250000000002,100.0,0.0,100.0,100.0,0.0,0.0
2013-01-30 00:00:00+00:00,4.508290340715691e-130,1.5407439555097887e-32,0.0,4.916250000000002,100.0,0.0,100.0,100.0,0.0,0.0
2013-01-30 00:30:00+00:00,5.005207737957752e-146,1.5407439555097887e-32,0.0,4.916250000000002,100.0,0.0,100.0,100.0,0.0,0.0
2013-01-30 01:00:00+00:00,5.556896873712694e-162,1.5407439555097887e-32,0.0,4.916250000000002,100.0,0.0,100.0,100.0,0.0,0.0
2013-01-30 01:30:00+00:00,6.169394854663383e-178,1.5407439555097887e-32,0.0,4.916250000000002,100.0,0.0,100.0,100.0,0.0,0.0
2013-01-30 02:00:00+00:00,6.84940421565126e-194,1.5407439555097887e-32,0.0,4.916250000000002,100.0,0.0,100.0,100.0,0.0,0.0
2013-01-30 02:30:00+00:00,7.604366265180639e-210,1.5407439555097887e-32,0.0,4.916250000000002,100.0,0.0,100.0,100.0,0.0,0.0
2013-01-30 03:00:00+00:00,8.442542515286355e-226,1.5407439555097887e-32,0.0,4.916250000000002,100.0,0.0,100.0,100.0,0.0,0.0
2013-01-30 03:30:00+00:00,9.373105086847693e-242,1.5407439555097887e-32,0.0,4.916250000000002,100.0,0.0,100.0,100.0,0.0,0.0
2013-01-30 04:00:00+00:00,1.0406237079649487e-257,1.5407439555097887e-32,0.0,4.916250000000002,100.0,0.0,100.0,100.0,0.0,0.0
2013-01-30 04:30:00+00:00,1.155324400553491e-273,1.5407439555097887e-32,0.0,4.916250000000002,100.0,0.0,100.0,100.0,0.0,0.0
2013-01-30 05:00:00+00:00,1.2826677504057426e-289,1.5407439555097887e-32,0.0,4.916250000000002,100.0,0.0,100.0,100.0,0.0,0.0
2013-01-30 05:30:00+00:00,1.424047269444609e-305,1.5407439555097887e-32,0.0,4.916250000000002,100.0,0.0,100.0,100.0,0.0,0.0
2013-01-30 06:00:00+00:00,1.58e-321,1.5407439555097887e-32,0.0,4.916250000000002,100.0,0.0,100.0,100.0,0.0,0.0
2013-01-30 06:30:00+00:00,0.0,1.5407439555097887e-32,0.0,4.916250000000002,100.0,0.0,100.0,100.0,0.0,0.0
2013-01-30 07:00:00+00:00,0.0,1.5407439555097887e-32,0.0,4.916250000000002,100.0,0.0,100.0,100.0,0.0,0.0
2013-01-30 07:30:00+00:00,0.0,1.7105694144590052e-48,0.0,4.916250000000002,100.0,0.0,100.0,100.0,0.0,0.0
2013-01-30 08:00:00+00:00,0.0,1.7105694144590052e-48,0.0,4.916250000000002,100.0,0.0,100.0,100.0,0.0,0.0
2013-01-30 08:30:00+00:00,0.0,1.8991135491519597e-64,0.0,4.916250000000002,100.0,0.0,100.0,100.0,0.0,0.0
2013-01-30 09:00:00+00:00,0.0,1.8991135491519597e-64,0.0,4.916250000000002,100.0,0.0,100.0,100.0,0.0,0.0
2013-01-30 09:30:00+00:00,0.0,1.8991135491519597e-64,0.0,4.916250000000002,100.0,0.0,100.0,100.0,0.0,0.0
2013-01-30 10:00:00+00:00,0.0,1.8991135491519597e-64,0.0,4.916250000000002,100.0,0.0,100.0,100.0,0.0,0.0
2013-01-30 10:30:00+00:00,0.0,1.8991135491519597e-64,0.0,4.916250000000002,100.0,0.0,100.0,100.0,0.0,0.0
2013-01-30 11:00:00+00:00,0.0,1.8991135491519597e-64,0.0,4.916250000000002,100.0,0.0,100.0,100.0,0.0,0.0
2013-01-30 11:30:00+00:00,0.0,0.5509999999999999,0.0,4.916250000000002,100.0,0.0,100.0,100.0,0.0,0.0
2013-01-30 12:00:00+00:00,0.0,1.11625,0.0,4.916250000000002,100.0,0.0,100.0,100.0,0.0,0.0
2013-01-30 12:30:00+00:00,0.0,1.5959999999999999,0.0,4.916250000000002,100.0,0.0,100.0,100.0,0.0,0.0
2013-01-30 13:00:00+00:00,0.0,1.9949999999999999,0.0,4.916250000000002,100.0,0.0,100.0,100.0,0.0,0.0
2013-01-30 13:30:00+00:00,0.0,2.0092499999999998,0.0,4.916250000000002,100.0,0.0,100.0,100.0,0.0,0.0
2013-01-30 14:00:00+00:00,0.0,2.19925,0.0,4.916250000000002,100.0,0.0,100.0,100.0,0.0,0.0
2013-01-30 14:30:00+00:00,0.0,2.75025,0.0,4.916250000000002,100.0,0.0,100.0,100.0,0.0,0.0
2013-01-30 15:00:00+00:00,0.0,2.75025,0.0,4.916250000000002,100.0,0.0,100.0,100.0,0.0,0.0
2013-01-30 15:30:00+00:00,1.5105,2.75025,0.0,4.916250000000002,100.0,0.0,100.0,100.0,0.0,0.0
2013-01-30 16:00:00+00:00,1.5105,2.75025,0.0,4.916250000000002,100.0,0.0,100.0,100.0,0.0,0.0
2013-01-30 16:30:00+00:00,3.18725,2.75025,0.0,4.916250000000002,100.0,0.0,100.0,100.0,0.0,0.0
2013-01-30 17:00:00+00:00,3.0451447368421056,2.75025,0.0,4.916250000000002,100.0,0.0,100.0,100.0,0.0,0.0
2013-01-30 17:30:00+00:00,3.0451447368421056,3.36775,0.0,4.916250000000002,100.0,0.0,100.0,100.0,0.0,0.0
2013-01-30 18:00:00+00:00,3.382394736842106,3.7049999999999996,0.0,4.916250000000002,100.0,0.0,100.0,100.0,0.0,0.0
2013-01-30 18:30:00+00:00,3.496394736842106,3.8190000000000004,0.0,4.916250000000002,100.0,0.0,100.0,100.0,0.0,0.0
2013-01-30 19:00:00+00:00,2.501657894736843,3.8190000000000004,0.0,4.916250000000002,100.0,0.0,100.0,100.0,0.0,0.0
2013-01-30 19:30:00+00:00,1.591131578947369,3.8190000000000004,0.0,4.916250000000002,100.0,0.0,100.0,100.0,0.0,0.0
2013-01-30 20:00:00+00:00,0.45955263157894805,3.8190000000000004,0.0,4.916250000000002,100.0,0.0,100.0,100.0,0.0,0.0
2013-01-30 20:30:00+00:00,0.14376315789473756,3.8190000000000004,0.0,4.916250000000002,100.0,0.0,100.0,100.0,0.0,0.0
2013-01-30 21:00:00+00:00,1.734723475976807e-17,3.8190000000000004,0.0,4.916250000000002,100.0,0.0,100.0,100.0,0.0,0.0
2013-01-30 21:30:00+00:00,1.925929944387236e-33,3.8190000000000004,0.0,4.916250000000002,100.0,0.0,100.0,100.0,0.0,0.0
2013-01-30 22:00:00+00:00,2.1382117680737565e-49,3.8190000000000004,0.0,4.916250000000002,100.0,0.0,100.0,100.0,0.0,0.0
2013-01-30 22:30:00+00:00,2.3738919364399497e-65,3.8190000000000004,0.0,4.916250000000002,100.0,0.0,100.0,100.0,0.0,0.0
2013-01-30 23:00:00+00:00,2.635549485807631e-81,3.8190000000000004,0.0,4.916250000000002,100.0,0.0,100.0,100.0,0.0,0.0
2013-01-30 23:30:00+00:00,2.926047721682624e-97,3.8190000000000004,0.0,4.916250000000002,100.0,0.0,100.0,100.0,0.0,0.0
2013-01-31 00:00:00+00:00,3.248565551764031e-113,3.8190000000000004,0.0,4.916250000000002,100.0,0.0,100.0,100.0,0.0,0.0
2013-01-31 00:30:00+00:00,3.606632272572553e-129,3.8190000000000004,0.0,4.916250000000002,100.0,0.0,100.0,100.0,0.0,0.0
2013-01-31 01:00:00+00:00,4.004166190366202e-145,3.8190000000000004,0.0,4.916250000000002,100.0,0.0,100.0,100.0,0.0,0.0
2013-01-31 01:30:00+00:00,4.445517498970155e-161,3.8190000000000004,0.0,4.916250000000002,100.0,0.0,100.0,100.0,0.0,0.0
2013-01-31 02:00:00+00:00,4.935515883730707e-177,3.8190000000000004,0.0,4.916250000000002,100.0,0.0,100.0,100.0,0.0,0.0
2013-01-31 02:30:00+00:00,5.479523372521008e-193,3.8190000000000004,0.0,4.916250000000002,100.0,0.0,100.0,100.0,0.0,0.0
2013-01-31 03:00:00+00:00,6.083493012144511e-209,3.8190000000000004,0.0,4.916250000000002,100.0,0.0,100.0,100.0,0.0,0.0
2013-01-31 03:30:00+00:00,6.754034012229084e-225,3.8190000000000004,0.0,4.916250000000002,100.0,0.0,100.0,100.0,0.0,0.0
2013-01-31 04:00:00+00:00,7.498484069478155e-241,3.8190000000000004,0.0,4.916250000000002,100.0,0.0,100.0,100.0,0.0,0.0
2013-01-31 04:30:00+00:00,8.32498966371959e-257,3.8190000000000004,0.0,4.916250000000002,100.0,0.0,100.0,100.0,0.0,0.0
2013-01-31 05:00:00+00:00,9.242595204427927e-273,3.8190000000000004,0.0,4.916250000000002,100.0,0.0,100.0,100.0,0.0,0.0
2013-01-31 05:30:00+00:00,1.026134200324594e-288,3.8190000000000004,0.0,4.916250000000002,100.0,0.0,100.0,100.0,0.0,0.0
2013-01-31 06:00:00+00:00,1.1392378155556871e-304,3.8190000000000004,0.0,4.916250000000002,100.0,0.0,100.0,100.0,0.0,0.0
