,Custom DQN,SARSA,SB3 DQN,SB3 PPO,SB3 A2C,SB3 QR_DQN,SB3 MASKABLE_PPO,SB3 RECURRENT_PPO,BTR C51,BTR IQN
2013-06-11 01:00:00+00:00,-187.88831019781176,-313.54544572687655,-193.29646897368715,-191.27216489724964,-194.0075604651246,-192.78000048287467,-188.26952410037464,-193.30567894374965,-192.415179978937,-192.46879798881199
2013-06-11 01:30:00+00:00,-187.89721733362427,-313.55435286268903,-193.30537610949966,-191.28107203306215,-194.01646760093712,-192.78890761868718,-188.27843123618715,-193.31458607956216,-192.4240871147495,-192.4777051246245
2013-06-11 02:00:00+00:00,-187.90483654843678,-313.56197207750154,-193.31299532431217,-191.28869124787465,-194.02408681574963,-192.79652683349968,-188.28605045099965,-193.32220529437467,-192.43170632956202,-192.485324339437
2013-06-11 02:30:00+00:00,-187.91427978631177,-313.57141531537656,-193.32243856218716,-191.29813448574964,-194.03353005362462,-192.80597007137467,-188.29549368887464,-193.33164853224966,-192.441149567437,-192.494767577312
2013-06-11 03:00:00+00:00,-187.92894545337427,-313.58608098243906,-193.33710422924966,-191.31280015281214,-194.04819572068712,-192.82063573843718,-188.31015935593715,-193.34631419931216,-192.4558152344995,-192.5094332443745
2013-06-11 03:30:00+00:00,-187.93642135649927,-313.59355688556406,-193.34458013237466,-191.32027605593714,-194.05567162381212,-192.82811164156217,-188.31763525906214,-193.35379010243716,-192.4632911376245,-192.5169091474995
2013-06-11 04:00:00+00:00,-187.94564990162428,-313.60278543068904,-193.35380867749967,-191.32950460106215,-194.06490016893713,-192.8373401866872,-188.32686380418716,-193.36301864756217,-192.47251968274952,-192.5261376926245
2013-06-11 04:30:00+00:00,-187.95387688706177,-313.6110124161265,-193.36203566293716,-191.33773158649964,-194.07312715437462,-192.84556717212467,-188.33509078962464,-193.37124563299966,-192.480746668187,-192.534364678062
2013-06-11 05:00:00+00:00,-187.99712612093677,-313.6542616500015,-193.40528489681216,-191.38098082037465,-194.11637638824962,-192.88881640599968,-188.37834002349965,-193.41449486687466,-192.523995902062,-192.577613911937
2013-06-11 05:30:00+00:00,-188.04827176743677,-313.7054072965015,-193.45643054331217,-191.43212646687465,-194.16752203474962,-192.93996205249968,-188.42948566999965,-193.46564051337467,-192.57514154856202,-192.628759558437
2013-06-11 06:00:00+00:00,-188.0543733386868,-313.7115088677515,-193.46253211456218,-191.43822803812466,-194.17362360599964,-192.9460636237497,-188.43558724124966,-193.47174208462468,-192.58124311981203,-192.634861129687
2013-06-11 06:30:00+00:00,-188.15433273024928,-313.811468259314,-193.56249150612467,-191.53818742968716,-194.27358299756213,-193.0460230153122,-188.53554663281216,-193.57170147618717,-192.68120251137452,-192.7348205212495
2013-06-11 07:00:00+00:00,-188.3822507607493,-314.039386289814,-193.79040953662468,-191.76610546018716,-194.50150102806214,-193.2739410458122,-188.76346466331216,-193.79961950668718,-192.90912054187453,-192.9627385517495
2013-06-11 07:30:00+00:00,-188.53820300999928,-314.195338539064,-193.94636178587467,-191.92205770943715,-194.65745327731213,-193.4298932950622,-188.91941691256216,-193.95557175593717,-193.06507279112452,-193.1186908009995
2013-06-11 08:00:00+00:00,-188.66957028537428,-314.326705814439,-194.07772906124967,-192.05342498481215,-194.78882055268713,-193.56126057043718,-189.05078418793715,-194.08693903131217,-193.19644006649952,-193.2500580763745
2013-06-11 08:30:00+00:00,-188.66956840624928,-314.32670393531396,-194.07772718212468,-192.05342310568716,-194.78881867356213,-193.5612586913122,-189.05078230881216,-194.08693715218718,-193.19643818737453,-193.2500561972495
2013-06-11 09:00:00+00:00,-188.6695640269368,-314.3266995560015,-194.0777228028122,-192.05342310568716,-194.78881429424965,-193.5612543119997,-189.05077792949967,-194.0869327728747,-193.19643380806204,-193.25005181793702
2013-06-11 09:30:00+00:00,-188.6695576382493,-314.326693167314,-194.0777164141247,-192.05341671699966,-194.78880790556215,-193.5612479233122,-189.05077154081218,-194.0869263841872,-193.19642741937454,-193.25004542924952
2013-06-11 10:00:00+00:00,-188.66955175662432,-314.326687285689,-194.0777105324997,-192.05341083537468,-194.78880202393717,-193.56124204168722,-189.0507656591872,-194.0869205025622,-193.19642153774956,-193.25003954762454
2013-06-11 10:30:00+00:00,-188.66954574987432,-314.32668127893896,-194.0777045257497,-192.05340482862468,-194.78879601718717,-193.56123603493722,-189.0507596524372,-194.0869144958122,-193.19641553099956,-193.25003354087454
2013-06-11 11:00:00+00:00,-188.66953911949932,-314.32667464856394,-194.0776978953747,-192.05339819824968,-194.78878938681217,-193.56122940456223,-189.0507530220622,-194.0869078654372,-193.19640890062456,-193.25002691049954
2013-06-11 11:30:00+00:00,-188.66953018624932,-314.32666571531394,-194.0776889621247,-192.05338926499968,-194.78878045356217,-193.56122047131223,-189.0507440888122,-194.0868989321872,-193.19639996737456,-193.25001797724954
2013-06-11 12:00:00+00:00,-188.66952331168682,-314.32665884075146,-194.0776820875622,-192.05338926499968,-194.78877357899967,-193.56121359674972,-189.0507372142497,-194.0868920576247,-193.19639309281206,-193.25001110268704
2013-06-11 12:30:00+00:00,-188.66951679124932,-314.32665884075146,-194.07767556712471,-192.05338274456219,-194.78876705856217,-193.56120707631223,-189.0507306938122,-194.08688553718721,-193.19638657237456,-193.25000458224955
2013-06-11 13:00:00+00:00,-188.6695117181243,-314.32665884075146,-194.0776704939997,-192.05337767143718,-194.78876198543716,-193.56120200318722,-189.0507256206872,-194.0868804640622,-193.19638149924955,-193.24999950912454
2013-06-11 13:30:00+00:00,-188.6695117181243,-314.32665884075146,-194.0776659813747,-192.05337767143718,-194.78875747281216,-193.56119749056222,-189.0507211080622,-194.0868759514372,-193.19637698662456,-193.24999499649954
2013-06-11 14:00:00+00:00,-188.6695073186243,-314.32665884075146,-194.0776615818747,-192.05337327193718,-194.78875307331217,-193.56119309106222,-189.0507167085622,-194.0868715519372,-193.19637258712456,-193.24999059699954
2013-06-11 14:30:00+00:00,-188.6695040989368,-314.32665562106394,-194.0776583621872,-192.05337005224968,-194.78874985362467,-193.56118987137472,-189.0507134888747,-194.0868683322497,-193.19636936743706,-193.24998737731204
